ID,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,long,sqft_living15,sqft_lot15
7138000170,20150102T000000,"28,000,000.00",3,1.5,1230,10125,1,0,0,3,7,1230,0,1960,0,686681,76.4728,1970,10125
7148200040,20150210T000000,"28,000,000.00",4,2,1200,8460,1,0,0,5,7,1200,0,1957,0,683572,76.4083,1350,8623
7151700360,20141211T000000,"28,000,000.00",5,3.25,2680,3011,2,0,0,3,9,1870,810,1910,2014,682036,76.2939,3440,5165
7151700585,20141125T000000,"28,000,000.00",5,2.25,3440,5000,2,0,2,5,9,3440,0,1901,0,682023,76.2762,2822,5000
7153200160,20150114T000000,"28,000,000.00",5,3.25,3450,6360,2,0,0,5,9,1860,1590,1905,0,682502,76.2085,2310,5000
7154200070,20141124T000000,"28,000,000.00",5,3.25,3970,8029,2,0,2,3,9,2970,1000,1979,0,682026,76.2916,2520,8214
7159200005,20140507T000000,"28,000,000.00",7,4.5,6210,8856,2.5,0,2,5,11,4760,1450,1910,0,682030,76.3567,2940,5400
7159200040,20140917T000000,"28,000,000.00",4,3.25,4580,4838,2,0,3,4,11,3080,1500,1991,0,682019,76.3146,3540,6483
7167000020,20140616T000000,"28,000,000.00",4,2.5,4290,175421,2,0,0,3,10,4290,0,2004,0,683516,76.1877,3370,63162
7172200125,20140827T000000,"28,000,000.00",3,2.5,3400,5119,2,0,0,3,8,2300,1100,2014,0,682504,76.2552,1740,5969
7173700524,20140924T000000,"28,000,000.00",2,1.5,1660,4000,1,0,0,3,7,1000,660,1950,0,683513,76.2307,1570,5500
7183000060,20150325T000000,"28,000,000.00",4,2.5,2360,9647,1,0,2,3,8,1530,830,1964,0,683573,76.3673,2580,9680
7202330610,20140721T000000,"28,000,000.00",3,2.5,2020,5613,2,0,0,3,7,2020,0,2003,0,683578,76.2979,2020,4609
7202340010,20150224T000000,"28,000,000.00",4,2.5,3280,5232,2,0,0,3,7,3280,0,2004,0,683519,76.2422,2600,5080
7202360670,20150408T000000,"28,000,000.00",4,3.5,3920,9555,2,0,0,3,9,3920,0,2004,0,683511,76.306,3920,8598
7203101290,20141020T000000,"28,000,000.00",3,2.5,1680,4075,2,0,0,3,7,1680,0,2008,0,683574,76.4542,1710,4075
7203101580,20140724T000000,"28,000,000.00",3,2.5,1740,4948,2,0,0,3,7,1740,0,2008,0,683513,76.2307,1290,3383
7203140110,20150324T000000,"28,000,000.00",3,2,1460,3696,2,0,0,3,7,1460,0,2010,0,686681,76.7165,1720,3631
7203220050,20141118T000000,"28,100,000.00",5,3.25,4115,7910,2,0,0,3,9,4115,0,2014,0,683520,76.206,3950,6765
7203220130,20150127T000000,"28,137,800.00",4,3.5,3695,6556,2,0,0,3,9,3695,0,2014,0,682026,76.2916,4160,6786
7203220260,20140716T000000,"28,175,200.00",5,3.25,4475,6642,2,0,0,3,9,4475,0,2014,0,682036,76.2946,3720,6633
7203220410,20140813T000000,"28,200,000.00",4,2.75,3350,5416,2,0,0,3,9,3350,0,2014,0,683516,76.1999,3625,5637
7203230010,20141015T000000,"28,200,000.00",4,3.25,3830,8331,2,0,0,3,9,3830,0,2014,0,682039,76.3151,4080,8425
7203230040,20141027T000000,"28,232,000.00",5,3.25,4240,9588,2,0,0,3,9,4240,0,2014,0,682039,76.3164,4080,8425
7204200025,20141028T000000,"28,300,000.00",4,2.5,3120,49456,2,1,4,4,9,2590,530,1974,1989,682023,76.2761,2030,32181
7212680080,20141015T000000,"28,300,000.00",3,1.75,1700,8481,2,0,0,3,7,1700,0,1993,0,682025,76.31355626,1830,6600
7214700830,20140513T000000,"28,300,000.00",5,4.75,3830,35000,1,0,0,3,8,2130,1700,1976,0,683513,76.2406,2750,36150
7214711270,20141204T000000,"28,380,000.00",5,2.25,2940,38009,1,0,0,3,8,1700,1240,1977,0,683578,76.2979,2620,38300
7214810150,20141002T000000,"28,400,000.00",3,1.75,2120,9350,1,0,0,3,7,1280,840,1979,0,683522,76.2015,2200,9000
7215720070,20140806T000000,"28,500,000.00",5,5,5000,32909,2,0,0,3,10,5000,0,2000,0,682301,76.3589,3030,12601
7215900020,20141209T000000,"28,500,000.00",4,3.5,4060,9486,2,0,0,3,10,4060,0,2005,0,682024,76.3121,2410,9486
7221400320,20141003T000000,"28,500,000.00",2,1,750,6089,1,0,2,3,6,750,0,1937,0,682020,76.33054367,1430,6451
7222000244,20150223T000000,"28,500,000.00",3,3,2850,9375,1,0,0,3,8,2240,610,1977,0,682032,76.31217,1800,9375
7227800055,20140909T000000,"28,600,000.00",4,2,1750,8116,1,0,0,4,5,1750,0,1943,0,682020,76.255212,1440,7865
7227800065,20141016T000000,"28,600,000.00",4,2,1440,9477,1,0,0,3,5,1440,0,1943,0,683572,76.4083,1440,9546
7228500560,20150320T000000,"28,600,000.00",4,1,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,683513,76.2309,1510,4740
7229700105,20150424T000000,"28,600,000.00",2,2,1510,20685,1,0,0,2,6,1250,260,1958,0,683572,76.4083,1490,29527
7230300100,20140826T000000,"28,616,000.00",3,2,1820,17600,1,0,0,5,7,1820,0,1972,0,683101,76.36023,2190,17440
7234600851,20141216T000000,"28,720,000.00",4,1,2210,4366,2,0,0,3,8,2210,0,1901,0,683579,76.3344,1740,1745
7237500110,20150404T000000,"28,750,000.00",4,2.75,4250,10925,2,0,0,3,10,4250,0,2003,0,682023,76.25698935,4650,11544
7237500360,20141106T000000,"28,777,800.00",4,4.25,5550,12968,2,0,0,3,11,5550,0,2005,0,682035,76.30090115,4750,13001
7237500390,20141110T000000,"28,800,000.00",5,4.5,6070,14731,2,0,0,3,11,6070,0,2004,0,682035,76.2802,4750,13404
7237500530,20140709T000000,"28,800,000.00",4,3.5,4440,10660,2,0,0,3,11,4440,0,2003,0,682036,76.2947,4390,9976
7237500590,20141117T000000,"28,850,000.00",4,5.25,6110,10369,2,0,0,3,11,6110,0,2005,0,682013,76.2976,4190,10762
7237500650,20150213T000000,"28,850,000.00",5,4.25,5040,9466,2,0,0,3,11,5040,0,2004,0,682013,76.2942,4300,9417
7237501040,20140617T000000,"28,878,400.00",4,3.5,4170,9748,2,0,0,3,11,4170,0,2004,0,682023,76.2692,4560,10589
7237501180,20140625T000000,"28,880,000.00",4,1.75,3990,13470,2,0,0,3,11,3990,0,2006,0,682027,76.2724,5790,13709
7237501190,20141010T000000,"28,900,000.00",4,3.25,4890,13402,2,0,0,3,13,4890,0,2004,0,682010,76.2875,5790,13539
7237501370,20140717T000000,"28,900,000.00",4,3.25,4800,12727,2,0,0,3,10,4800,0,2011,0,682021,76.3742,4750,13602
7237501380,20150507T000000,"29,000,000.00",4,3.5,4640,13404,2,0,0,3,10,4640,0,2007,0,682005,76.2619,4690,13590
7237550020,20140703T000000,"29,000,000.00",4,3.75,5070,60123,2,0,0,3,11,5070,0,2000,0,682507,76.2521,4920,101930
7237550100,20140825T000000,"29,000,000.00",4,4,4920,50621,2,0,0,3,10,4280,640,2012,0,682037,76.3345,4920,74052
7237550110,20150424T000000,"29,000,000.00",4,3.25,3750,74052,2,0,0,3,10,3750,0,2013,0,682027,76.2659,4920,74052
7237550130,20140520T000000,"29,000,000.00",4,3.5,4380,74052,1,0,0,3,11,4380,0,2001,0,682013,76.2987,5170,62291
7237550310,20140512T000000,"29,000,000.00",4,4.5,5420,101930,1,0,0,3,11,3890,1530,2001,0,682023,76.2695,4760,101930
7272000980,20150226T000000,"29,000,000.00",3,1.75,1750,9623,1,0,0,3,7,1150,600,1962,0,682024,76.3048,1820,9623
7276100282,20140729T000000,"29,000,000.00",3,1.75,2300,12000,1,0,0,3,8,1770,530,1942,0,682032,76.32905524,2030,6000
7278100515,20140821T000000,"29,000,000.00",2,2.5,2910,19449,2,1,4,5,9,1940,970,1985,0,682013,76.2942,2540,23598
7278700100,20150121T000000,"29,000,000.00",4,2.5,2740,9599,1,0,2,3,8,1820,920,1961,0,683519,76.2422,2660,8280
7281300010,20140822T000000,"29,000,000.00",3,3.5,4310,10842,2,0,2,3,10,3140,1170,1988,0,682023,76.2679,2280,11106
7284900385,20140521T000000,"29,000,000.00",4,3.25,2790,5420,1,0,3,3,9,1130,1660,1963,2013,683511,76.306,2530,7200
7284900460,20141120T000000,"29,000,000.00",4,2.5,3370,7200,2,0,0,3,8,3370,0,2014,0,683511,76.306,1880,7200
7299810040,20150406T000000,"29,000,000.00",4,3,5370,69848,2,0,0,3,10,3500,1870,2005,0,683516,76.1999,4443,94403
7301300050,20141119T000000,"29,000,000.00",3,2.5,1930,6180,1,0,0,3,7,1330,600,1961,0,682001,76.31756956,1940,6180
7303200450,20150408T000000,"29,000,000.00",3,1.75,1500,7560,1,0,0,3,7,1500,0,1979,0,683561,76.3944,1500,7560
7304301300,20140702T000000,"29,040,000.00",2,1,1010,11919,1,0,0,3,6,1010,0,1947,0,682032,76.314,1220,11240
7305300045,20140707T000000,"29,080,000.00",3,1,1560,7552,1,0,0,4,6,910,650,1948,0,682032,76.29841247,1200,8152
7308900445,20140724T000000,"29,140,000.00",3,1,1870,7671,1,0,0,4,8,1720,150,1937,0,683561,76.3934,1460,7679
7312100010,20150302T000000,"29,180,000.00",4,2.5,2240,4447,2,0,0,3,7,2240,0,2006,0,683513,76.2307,2000,3800
7322910030,20140721T000000,"29,200,000.00",5,3.5,4410,57063,2,0,0,4,9,4410,0,1990,0,682008,76.2777,2900,50529
7324900016,20141021T000000,"29,250,000.00",5,3.5,4170,9090,2,0,0,3,10,4170,0,2008,0,682034,76.2875,1930,13635
7348200195,20141209T000000,"29,300,000.00",3,1,990,12696,1.5,0,0,3,7,990,0,1936,0,683572,76.4083,1260,8937
7351200050,20141218T000000,"29,300,000.00",4,1.75,2300,13342,1.5,1,4,3,7,2300,0,1934,1958,682016,76.2851,2500,13342
7351200295,20150114T000000,"29,300,000.00",3,1.75,1760,6788,2,1,4,3,7,1760,0,1940,1960,682029,76.2720 ,1630,7588
7352200025,20141013T000000,"29,300,000.00",2,1.75,2080,8112,1,1,4,4,8,1040,1040,1939,1984,682027,76.2721,2030,8408
7352200100,20150224T000000,"29,360,000.00",2,1.75,2620,14138,2,1,4,3,8,2120,500,1931,1991,682502,76.2085,1830,8279
7352200450,20150115T000000,"29,400,000.00",4,3.25,3580,19989,1.5,1,4,4,7,3480,100,1915,1965,682005,76.266,2410,6389
7355700171,20140610T000000,"29,500,000.00",4,2.5,3040,7000,2,0,0,3,9,3040,0,2001,0,682301,76.3475,2320,17511
7363600185,20150330T000000,"29,500,000.00",3,2.25,2860,10625,1,0,4,3,10,1920,940,1976,0,682027,76.2721,2860,8075
7379700051,20150410T000000,"29,500,000.00",3,1.75,1590,14766,1,0,0,3,8,1590,0,1963,0,682001,76.25545028,2040,10190
7397300220,20140529T000000,"29,500,000.00",4,3.25,4430,21000,2,0,0,3,10,4430,0,1952,2007,682016,76.2918,3930,20000
7399300120,20140502T000000,"29,500,000.00",4,2,1480,8625,1,0,0,4,7,1480,0,1974,0,682025,76.30584,2130,8502
7399800110,20141209T000000,"29,520,000.00",4,2.75,1960,48787,1.5,0,0,4,9,1960,0,1983,0,683579,76.3344,1970,36425
7403200050,20141113T000000,"29,600,000.00",3,2.25,3370,23065,1,1,4,3,10,1920,1450,1980,0,682022,76.3247,3410,19688
7419500200,20150401T000000,"29,600,000.00",5,3.25,3950,11438,2,0,2,3,10,3430,520,2006,0,682037,76.3431,2070,10751
7424700045,20150513T000000,"29,600,000.00",5,3,3830,8480,2,0,1,5,9,2630,1200,1905,1994,682005,76.266,3050,7556
7424700145,20140730T000000,"29,620,000.00",3,3.5,3380,3333,3,0,0,3,10,2800,580,2008,0,682027,76.2721,2790,5000
7430200060,20150424T000000,"29,650,000.00",4,4,5610,11063,3,0,0,3,11,4750,860,2006,0,682024,76.3079,4560,11063
7430200100,20140514T000000,"29,698,000.00",4,3.5,4910,9444,1.5,0,0,3,11,3110,1800,2007,0,682023,76.2695,4560,11063
7430500110,20141209T000000,"29,700,000.00",5,3.5,5150,12230,2,0,2,3,10,3700,1450,2007,0,682502,76.2085,2940,13462
7431500341,20150424T000000,"29,700,000.00",3,2.5,3600,21399,1,0,3,3,9,2310,1290,1950,2007,682502,76.2085,2830,17559
7436500120,20150219T000000,"29,700,000.00",3,1.75,1500,7367,1,0,0,3,8,1500,0,1974,0,683578,76.2970 ,1920,7579
7436700090,20140529T000000,"29,700,000.00",4,2.75,2320,4344,2,0,0,3,8,2320,0,2012,0,683517,76.2711,2310,3770
7452500565,20140829T000000,"29,760,000.00",3,2,2710,5000,2,0,0,3,6,2710,0,1951,0,683573,76.3673,850,5000
7454000605,20140710T000000,"29,760,000.00",2,1,670,6300,1,0,0,5,6,670,0,1942,0,682025,76.3048,760,6300
7457000005,20140926T000000,"29,800,000.00",4,2,3090,8125,2.5,0,0,5,8,3090,0,1918,0,682023,76.2695,1560,6250
7466900220,20141212T000000,"29,800,000.00",2,1,1300,11400,1,0,0,3,7,1300,0,1961,0,683572,76.3558,1360,9750
7466900320,20150304T000000,"29,800,000.00",3,1.75,1300,9856,1,0,0,4,7,1300,0,1962,0,683561,76.3946,1400,9600
7490000040,20140718T000000,"29,900,000.00",5,3.25,3730,10626,1,0,4,4,10,3730,0,1963,0,682016,76.2958,4180,19110
7504021310,20141204T000000,"29,900,000.00",3,2.5,2970,11985,1,0,0,3,9,1770,1200,1995,0,683516,76.1914,2990,12049
7504021490,20140512T000000,"30,000,000.00",3,2.5,3720,11610,2,0,0,3,11,3720,0,1982,0,682008,76.273,3530,11877
7511000050,20150302T000000,"30,000,000.00",5,2.75,2890,22547,1,0,0,4,10,2150,740,1963,0,682507,76.2521,3010,17809
7511000140,20140808T000000,"30,000,000.00",4,2.5,3470,20445,2,0,0,4,10,3470,0,1963,0,682026,76.2916,3360,21950
7518502960,20150227T000000,"30,000,000.00",2,1,980,5100,1,0,0,4,6,980,0,1907,0,682311,76.4759,1190,5100
7518505910,20141119T000000,"30,000,000.00",2,1,1260,5100,1.5,0,0,4,7,1120,140,1925,0,683578,76.2979,1260,5100
7520000440,20150209T000000,"30,000,000.00",3,2,1580,5080,1,0,0,4,6,800,780,1942,0,682020,76.36651964,1580,7114
7523700305,20141012T000000,"30,000,000.00",4,1.5,1730,7464,2,0,0,4,7,1730,0,1959,0,683573,76.3673,1370,7860
7524900003,20141210T000000,"30,000,000.00",2,1.75,6840,10000,2.5,1,4,3,11,4350,2490,2001,0,682030,76.3567,3120,12300
7525300260,20140623T000000,"30,000,000.00",6,2.5,2890,8122,1,0,0,3,8,1630,1260,1977,0,683513,76.2346,2730,9915
7525530100,20140908T000000,"30,000,000.00",5,3.5,4180,17841,2,0,2,3,10,3160,1020,1990,0,682036,76.2908,3260,12608
7525530670,20141112T000000,"30,000,000.00",4,2.5,3130,10860,2,0,0,3,10,3130,0,1990,0,683516,76.1914,3130,10860
7525570020,20150421T000000,"30,000,000.00",4,2.5,2590,9341,2,0,0,3,8,2590,0,1985,0,683516,76.1999,2280,9510
7525950110,20140828T000000,"30,000,000.00",4,3.25,3850,19842,2,0,3,3,11,3180,670,1989,0,682023,76.2684,4320,19500
7525950180,20140701T000000,"30,000,000.00",4,2.5,4570,16015,2,0,2,3,11,4570,0,1990,0,682021,76.3279,4490,17668
7527000020,20150425T000000,"30,000,000.00",3,2.5,2250,19270,2,0,0,3,8,2250,0,1999,0,683516,76.1837,2940,19541
7533800170,20140707T000000,"30,000,000.00",3,2.5,3110,6765,2,0,1,4,9,2550,560,1946,0,682022,76.3248,2630,7626
7533800295,20140819T000000,"30,000,000.00",4,3.25,3460,7749,2,0,1,3,10,3020,440,1950,1998,683515,76.1753,3030,8680
7533800325,20140520T000000,"30,100,000.00",3,2,2390,6888,2,0,1,5,8,2390,0,1939,0,682507,76.2535,2390,7920
7533800885,20141027T000000,"30,100,000.00",3,2.25,2420,7200,1,0,0,3,8,1420,1000,1948,0,682507,76.2524,2500,7200
7550800916,20140602T000000,"30,100,000.00",1,1,730,3000,1,0,0,3,7,730,0,1911,0,682311,76.4832,1520,5000
7558700030,20150413T000000,"30,120,000.00",6,6,7390,24829,2,1,4,4,12,5000,2390,1991,0,682024,76.30363,4320,24619
7562100065,20140725T000000,"30,200,000.00",3,2,1170,5450,1,0,0,5,6,1170,0,1902,0,682023,76.26452987,1340,6384
7570050450,20140910T000000,"30,225,000.00",3,2.5,2540,4760,2,0,0,3,8,2540,0,2010,0,683561,76.3918,2540,4571
7574910220,20140731T000000,"30,300,000.00",4,2.5,2920,32219,2,0,0,5,10,2920,0,1995,0,683516,76.1846,3420,37206
7576200012,20140717T000000,"30,340,000.00",2,3,2210,3917,2,0,0,3,10,1500,710,2008,0,682005,76.2638,1720,3933
7576700150,20141001T000000,"30,372,600.00",3,2.25,2360,5504,2,0,0,4,8,2080,280,1913,0,682016,76.2854,2840,5470
7582700075,20141002T000000,"30,400,000.00",4,3.5,3930,6120,2,0,0,3,10,3310,620,2007,0,682035,76.278543,3390,6120
7582700100,20141111T000000,"30,400,000.00",3,3.25,3440,4080,2,0,0,3,9,2560,880,2005,0,682016,76.2854,3110,4080
7603100095,20141110T000000,"30,500,000.00",3,3,3230,8625,2,0,3,3,10,2220,1010,1998,0,682005,76.2634,2330,6022
7604410030,20150121T000000,"30,500,000.00",4,2.75,1890,5240,1,0,0,3,7,980,910,1981,0,683561,76.3924,1600,5240
7605800050,20140602T000000,"30,500,000.00",3,2.5,2730,5832,2,0,0,3,9,2730,0,1998,0,682306,76.3340 ,2360,5832
7605800090,20150108T000000,"30,500,000.00",3,2.5,2860,5805,2,0,0,3,9,2860,0,1999,0,682304,76.3219,2360,5832
7613700521,20140802T000000,"30,600,000.00",4,3.25,3160,5000,2,0,0,5,9,2360,800,1965,0,682301,76.3548,2220,4000
7613700950,20140610T000000,"30,650,000.00",5,3,2830,7500,2,0,0,3,9,2460,370,1923,0,682301,76.3472,2900,5000
7624700050,20141223T000000,"30,700,000.00",1,1,1370,6250,1.5,0,0,4,7,1370,0,1921,0,683579,76.3344,1450,6250
7625700305,20140605T000000,"30,700,000.00",3,1.75,1980,6250,1,0,1,5,7,1090,890,1910,0,683514,76.2074,1980,6250
7625702444,20140510T000000,"30,740,000.00",3,2.5,1350,1250,3,0,0,3,8,1270,80,2006,0,682311,76.4832,1350,886
7625703357,20150227T000000,"30,760,000.00",2,2.25,1300,2104,2,0,0,3,8,1010,290,2011,0,683574,76.4425,1430,1850
7625703435,20150121T000000,"30,800,000.00",3,2.25,2940,6500,3,0,0,3,9,2940,0,2014,0,683516,76.2139,1680,6500
7631200310,20141106T000000,"30,890,000.00",2,2.5,2720,26761,2,1,4,3,7,2720,0,1990,0,683511,76.306,1870,12396
7631800015,20150407T000000,"30,900,000.00",3,3.25,5480,57990,2,1,4,3,11,5480,0,1991,0,682016,76.2955,2500,22954
7631800025,20140606T000000,"31,000,000.00",4,3.25,3450,11240,2,0,3,4,10,2430,1020,1960,2001,682036,76.2935,2412,19499
7632400400,20150320T000000,"31,000,000.00",3,3.5,3190,29982,1,0,3,4,8,2630,560,1941,0,682039,76.3143,2600,19878
7635800313,20140718T000000,"31,000,000.00",4,1.5,1460,8760,1,0,0,3,7,1460,0,1958,0,682025,76.30496079,1610,9375
7635801032,20140710T000000,"31,000,000.00",3,1,1470,6500,1,0,0,4,7,1470,0,1953,0,683513,76.2307,1470,9300
7636800041,20140625T000000,"31,000,000.00",3,4.5,4380,47044,2,1,3,3,9,3720,660,1968,1990,682026,76.2916,2460,18512
7639900025,20140628T000000,"31,000,000.00",4,4.25,3500,8750,1,0,4,5,9,2140,1360,1951,0,682021,76.4106,3110,8750
7657600195,20141105T000000,"31,000,000.00",3,1,1340,7260,1.5,0,0,3,6,1340,0,1944,0,682020,76.269742,1210,7260
7663700030,20150503T000000,"31,000,000.00",2,2.5,1770,7155,2,1,4,3,8,1770,0,1957,2004,682027,76.2475,2410,10476
7663700261,20141008T000000,"31,000,000.00",4,1.75,1960,7945,1,0,0,4,7,980,980,1946,0,682311,76.4832,1290,7945
7686202065,20140723T000000,"31,100,000.00",4,1.75,1920,7500,1,0,0,4,7,1920,0,1962,0,683572,76.3551,1490,8000
7686203180,20140812T000000,"31,100,000.00",3,1,1040,7500,1,0,0,4,6,1040,0,1954,0,683572,76.4083,1270,8000
7686205020,20150312T000000,"31,152,000.00",2,1,900,7500,1,0,0,3,5,900,0,1940,0,683581,76.5383,1350,7500
7686205370,20141124T000000,"31,240,000.00",4,1.75,1830,5375,1,0,0,2,7,1060,770,1962,0,683573,76.3709,1040,7500
7694600201,20150322T000000,"31,262,000.00",3,1.75,1420,7200,1,0,0,3,7,1000,420,1979,0,682032,76.3153,1550,8640
7697870700,20141114T000000,"31,287,000.00",3,2.5,1520,6298,2,0,0,3,7,1520,0,1986,0,683573,76.3706,1670,7207
7701450110,20140815T000000,"31,300,000.00",4,2.5,3770,10893,2,0,2,3,11,3770,0,1997,0,682036,76.2953,3710,9685
7701960720,20141017T000000,"31,300,000.00",4,2.5,4200,35267,2,0,0,3,11,4200,0,1990,0,682021,76.3742,3540,22234
7714000250,20141018T000000,"31,300,000.00",5,3.25,3620,4650,2,0,0,3,8,2790,830,2004,0,683574,76.4531,2850,4650
7715800430,20141104T000000,"31,300,000.00",3,2.5,1870,9135,1,0,0,3,7,1250,620,1984,0,683513,76.2411,1550,9100
7732650040,20140903T000000,"31,300,000.00",4,2.5,3370,10602,2,0,0,3,10,3370,0,1999,0,682003,76.2782,2950,9949
7732650120,20140728T000000,"31,360,000.00",4,2.5,2750,9949,2,0,0,3,10,2750,0,1999,0,682039,76.3162,2750,9860
7738500731,20140815T000000,"31,390,000.00",5,5.5,6640,40014,2,1,4,3,12,6350,290,2004,0,682024,76.30361,3030,23408
7745000090,20140509T000000,"31,400,000.00",4,2.25,2470,7447,2,0,0,3,8,2470,0,1984,0,683579,76.3344,2270,7400
7750500120,20141118T000000,"31,400,000.00",3,1,950,4760,1.5,0,0,3,6,950,0,1929,0,682032,76.3125,1080,4760
7760400900,20140916T000000,"31,400,000.00",4,2.5,2040,8076,2,0,0,3,7,2040,0,1994,0,682032,76.3153,2040,8408
7767000060,20140912T000000,"31,500,000.00",5,4.25,6510,16471,2,0,3,4,11,3250,3260,1980,0,682006,76.277,4480,16471
7768700315,20140630T000000,"31,500,000.00",3,1.75,2200,14630,1.5,0,1,3,8,2200,0,1948,2003,682301,76.3475,2850,15803
7768800160,20140827T000000,"31,500,000.00",4,3.5,4210,6481,2,0,3,3,9,3260,950,2014,0,682504,76.2509,3920,5331
7781600025,20141023T000000,"31,500,000.00",3,2.5,2490,24691,1,1,4,4,9,1580,910,1961,0,682029,76.2716,2800,24121
7781600100,20140905T000000,"31,500,000.00",3,2.75,2730,38869,1.5,1,4,3,9,1940,790,1963,2001,682016,76.2851,2630,28188
7785000230,20140527T000000,"31,500,000.00",5,3,3480,15185,2,0,0,4,8,3480,0,1964,0,683511,76.306,3030,14257
7787400030,20140609T000000,"31,500,000.00",5,3.5,4220,26784,1,0,0,3,10,2110,2110,1958,2006,682022,76.3246,3450,33945
7787400105,20150306T000000,"31,560,000.00",4,2.5,2950,43560,1,0,2,4,9,2550,400,1951,0,682002,76.251776,3260,41016
7787890050,20150218T000000,"31,600,000.00",4,2.5,3140,8455,2,0,0,3,8,3140,0,2003,0,683514,76.1876,3140,7391
7788000100,20150206T000000,"31,600,000.00",4,1.75,1790,11801,1,0,0,4,8,1790,0,1974,0,686681,76.6254,2000,12988
7789900030,20140725T000000,"31,600,000.00",4,1.5,1890,10707,1,0,0,3,7,1890,0,1962,0,682032,76.3264648,1610,8827
7796000095,20150106T000000,"31,600,000.00",3,2.75,3170,34850,1,0,0,5,9,3170,0,1957,0,682008,76.2732,3920,36740
7796100050,20140730T000000,"31,600,000.00",4,1.75,2600,41041,1.5,0,0,4,8,2600,0,1965,0,682036,76.2905,2750,37318
7805460760,20150427T000000,"31,600,000.00",3,2.5,2880,11443,2,0,0,4,9,2880,0,1986,0,683516,76.2052,2840,12530
7812800155,20150318T000000,"31,650,000.00",3,1,790,6750,1,0,0,2,6,790,0,1944,0,683572,76.3556,960,6298
7812800865,20141119T000000,"31,660,000.00",2,1,810,9882,1,0,0,3,6,810,0,1944,0,683572,76.3948,950,7200
7821200390,20140806T000000,"31,800,000.00",3,2,1290,1213,3,0,0,3,8,1290,0,2001,0,683517,76.2671,1290,3235
7831800495,20141002T000000,"31,900,000.00",4,2.5,2150,5100,1.5,0,0,3,7,1290,860,1991,0,682011,76.28068,1920,5100
7841300285,20140811T000000,"31,900,000.00",1,1.5,1048,4800,1,0,0,3,7,1048,0,1942,0,682020,76.30320905,950,4800
7841300535,20150409T000000,"31,900,000.00",2,2.5,1560,5333,1,0,0,3,5,780,780,1947,0,682030,76.6541,1010,4800
7849201061,20150408T000000,"31,960,000.00",4,2.5,2020,7200,1.5,0,0,4,6,2020,0,1954,0,683561,76.3926,1440,7200
7849202585,20140904T000000,"31,977,800.00",1,1,480,4560,1,0,0,3,5,480,0,1922,0,683572,76.3947,890,4803
7851980100,20140605T000000,"31,999,000.00",5,4.75,5180,17811,2,0,2,3,11,4070,1110,2001,0,682021,76.4106,3960,15103
7851980260,20140730T000000,"32,000,000.00",5,3.5,7350,12231,2,0,4,3,11,4750,2600,2001,0,682509,76.2157,5380,12587
7852011020,20150327T000000,"32,000,000.00",3,2.5,2490,5928,2,0,2,3,8,2490,0,1998,0,683578,76.3087,2420,6381
7852011070,20150109T000000,"32,000,000.00",6,3.75,5960,20197,2,0,4,3,10,3900,2060,2005,0,682003,76.2761,3860,12800
7852020620,20150303T000000,"32,000,000.00",4,2.5,2190,4944,2,0,0,3,8,2190,0,1999,0,683514,76.2074,2190,5108
7852040210,20140617T000000,"32,000,000.00",4,2.5,2470,3811,2,0,0,3,8,2470,0,1999,0,683517,76.2711,2400,4266
7852070060,20140731T000000,"32,000,000.00",4,3.5,4370,18361,2,0,0,3,11,4370,0,2001,0,682003,76.2702,4190,13641
7852070210,20140527T000000,"32,000,000.00",4,3,5940,11533,2,0,4,3,11,4950,990,2004,0,682003,76.2702,4240,12813
7852160170,20150422T000000,"32,000,000.00",4,3.75,4980,18069,2,0,3,3,11,4980,0,2006,0,682023,76.3177,4080,14577
7852160310,20140814T000000,"32,000,000.00",4,2.75,3430,15877,1,0,4,3,11,3430,0,2005,0,682304,76.3219,4080,14577
7852180260,20150129T000000,"32,000,000.00",3,2.5,2350,4456,2,0,0,3,7,2350,0,2004,0,683513,76.2307,2350,4456
7852190290,20150303T000000,"32,000,000.00",4,2.5,2870,6658,2,0,0,3,8,2870,0,2004,0,683514,76.2074,2770,6658
7853210180,20141002T000000,"32,000,000.00",3,2.5,2340,3466,2,0,0,3,7,2340,0,2004,0,683522,76.2099,1970,3739
7853220210,20140922T000000,"32,000,000.00",4,2.5,2780,7838,2,0,3,3,9,2780,0,2004,0,683514,76.2074,3160,7848
7853310450,20140606T000000,"32,000,000.00",4,2.5,2630,6326,2,0,0,3,9,2630,0,2008,0,683579,76.3344,3240,6229
7853340610,20150421T000000,"32,000,000.00",2,2,1750,2731,2,0,0,3,8,1750,0,2012,0,683574,76.4534,1650,2731
7853400220,20140926T000000,"32,000,000.00",3,3,2840,7201,2,0,0,3,9,2840,0,2014,0,683579,76.3344,2540,5260
7855000325,20150220T000000,"32,000,000.00",4,3,3080,10757,2,0,3,5,8,3080,0,1961,0,682039,76.3175,2810,10757
7855000460,20141007T000000,"32,000,000.00",3,2.75,3940,9671,1,0,4,5,9,2140,1800,1967,0,682034,76.2875,3390,9360
7855000550,20141201T000000,"32,100,000.00",4,2.5,3830,13800,1,0,4,4,9,2030,1800,1969,0,682507,76.2519,3460,9875
